timestamp,cell_id,lat,lon,rsrp_dbm,rsrq_db,sinr_db,throughput_mbps,latency_ms,jitter_ms,drop_rate,tech,band
2025-07-01 00:00:00,CELL-001,32.674908023769476,-96.90985713871801,-91.11386877139584,-5.430910430775924,8.82923312638332,110.63452172203277,60.79212815507391,11.069738916611636,1.1244204912520384,5G,B66
2025-07-01 01:00:00,CELL-001,32.63668090197069,-97.0391515514081,-91.74463973848421,-17.837647038080803,14.751848411984515,152.65780323805308,29.761240023841392,6.287815743295062,0.906074530304662,5G,B2
2025-07-01 02:00:00,CELL-001,32.69121399684341,-96.9429648077214,-94.59483077187245,-14.27424455864037,7.278086377374087,124.43690358839464,33.490064225776976,9.502792073382688,1.019489048064956,5G,B66
2025-07-01 03:00:00,CELL-001,32.68803049874792,-97.07559235303104,-96.75016249875966,-11.60094641152746,9.972360688399368,110.82198184672174,48.893489132561236,2.9395235443094316,2.373593811486137,5G,n77
2025-07-01 04:00:00,CELL-001,32.70934205586866,-97.0630291088949,-90.56920052002754,-9.485895156430088,9.421758588058797,107.95585217642845,30.214780096325725,5.120623166421165,1.13148898323217,5G,B66
2025-07-01 05:00:00,CELL-001,32.70853921663165,-97.07181515500504,-88.65726664268651,-8.253631615860883,14.438742297966787,155.77329320435047,52.54997797244736,7.171336439581703,1.001218084012032,4G,B66
2025-07-01 06:00:00,CELL-001,32.77262068517512,-96.97534037463448,-97.87504542707174,-10.556976929991452,4.468325129969859,72.15173503677318,53.125258223941984,13.42496011428329,1.442391902735733,4G,B2
2025-07-01 07:00:00,CELL-001,32.7426489574446,-96.94784299027663,-88.97880261264785,-5.513697241349579,11.6909062599666,254.8918501450669,35.79609194932624,6.405446439939195,1.451308730020203,4G,B2
2025-07-01 08:00:00,CELL-001,32.60628583713735,-96.97271791774725,-94.44943534078699,-15.962706743802679,8.90164056081244,134.28450286046984,59.77894044741516,5.9269191269054105,0.8532051176854498,5G,n77
2025-07-01 09:00:00,CELL-001,32.761624075912884,-96.97331924869792,-98.01054226150723,-9.228649389831162,11.572564479315858,174.87448534199106,46.755532939548324,6.76284581422169,2.03850040221918,4G,n41
2025-07-01 10:00:00,CELL-001,32.64558703250839,-97.01457844227475,-93.22327833761254,-9.216834183460332,10.025567283212304,110.61651466499413,30.84629257949586,6.317418708938564,1.2258283867785844,4G,B2
2025-07-01 11:00:00,CELL-001,32.664640586404154,-96.99624187565132,-99.81366361532972,-12.829170425401788,17.019793693296467,119.25796781953439,28.26495378009777,3.7098726622573697,0.7059310564774476,4G,B2
2025-07-01 12:00:00,CELL-001,32.72191286679598,-96.99946419535422,-96.15416578868674,-9.095357972999162,9.826441151473784,73.25287849521871,56.42822814515021,11.007732130747097,2.1328255576344377,5G,n41
2025-07-01 13:00:00,CELL-001,32.72646116611872,-96.97329405784782,-100.45632472876844,-12.641922455589308,10.384474742922857,100.26270071186693,54.23162608341953,14.826419814713848,2.1988715325083033,4G,n77
2025-07-01 14:00:00,CELL-001,32.70241861165986,-97.05470084496041,-101.37382228235663,-8.579222708094456,5.402878828830985,181.99737620070158,37.16746707663763,6.711753935177297,2.150813773895736,5G,B66
2025-07-01 15:00:00,CELL-001,32.7110401623199,-96.9940698843288,-102.38518589860374,-10.97347287348668,8.970666414522475,62.39834209264808,56.9072725611364,13.19758725705795,0.8062830751603574,4G,B66
2025-07-01 16:00:00,CELL-001,32.77741728485303,-96.94402489082847,-99.08014832947094,-9.30323890851699,11.465362366493405,91.42594327894528,63.65774511144757,9.89533168364715,0.546957202237881,4G,B66
2025-07-01 17:00:00,CELL-001,32.647449817499364,-97.03492006036815,-91.06067834819702,-7.690067920207619,16.34194761201951,136.979449762258,54.40535584962009,4.529435640082502,1.6166894819426476,4G,n77
2025-07-01 18:00:00,CELL-001,32.65304047353635,-97.05120207132418,-95.46261025648462,-8.976544075550068,11.383453996650095,153.08732996144096,45.13001891877907,13.814136308629267,1.288274533409635,4G,B66
2025-07-01 19:00:00,CELL-001,32.744490423052305,-97.04384552751183,-78.67898500046229,-9.874059806589932,9.31364091451092,115.03470444473362,52.40340817947739,6.190151070621323,2.1216398359228865,4G,B66
2025-07-01 20:00:00,CELL-001,32.77022733430337,-97.03661559896875,-93.71543753521878,-13.737216336135964,10.86590462925591,135.41269518915348,36.16142563798867,8.614900423782112,1.5465669747567998,5G,n77
2025-07-01 21:00:00,CELL-001,32.74815372355084,-96.96059685180094,-101.85782178698373,-12.877024289280337,16.910023020859715,156.20487839826237,38.960956275154714,9.217796479483411,1.7057659927840856,4G,B66
2025-07-01 22:00:00,CELL-001,32.702268479772194,-96.99969674106256,-91.57465693584099,-6.593303079458203,14.770008817466012,146.05565005223193,41.84730755359654,11.03587688197307,0.8817398283699425,4G,B2
2025-07-01 23:00:00,CELL-001,32.60718845475935,-97.0068803963735,-96.42091164044005,-15.36548951494149,11.786522709683169,103.41872778440434,45.80198712540815,4.427518905483108,1.232146202084213,4G,B66
2025-07-02 00:00:00,CELL-001,32.753998710619726,-97.05683579450063,-99.38219979030282,-9.350624231254075,10.227859199519068,93.93598609576732,66.43944089325325,10.535676089272044,0.0,4G,B66
2025-07-02 01:00:00,CELL-001,32.65416645025242,-97.01220571585887,-93.88127411138343,-12.315457233270266,18.306508653040773,106.6301163539853,41.82153093489416,9.271068129748475,0.21021815426038115,5G,n41
2025-07-02 02:00:00,CELL-001,32.73203947534355,-97.04401322061081,-82.2670628179242,-6.90260421834656,2.4031501702299334,100.63063708534995,57.669111491866225,5.169322137524877,1.8550555425169828,5G,B66
2025-07-02 03:00:00,CELL-001,32.619566832130204,-97.00167682497663,-90.35219567942399,-13.88482742343958,9.474407476267931,40.20153713769403,31.998071584065602,14.172270607436335,2.5586110457209896,5G,B66
2025-07-02 04:00:00,CELL-001,32.6749225229253,-96.97482801685716,-88.02101748707024,-9.969300816941239,5.092456744760245,138.48413897053084,46.9905969557347,5.599132491364822,1.555841667992015,4G,B66
2025-07-02 05:00:00,CELL-001,32.71509483557518,-97.0223660147587,-97.31188158117057,-11.845401033313992,20.55658820808126,147.47394051063884,45.70972415639746,9.757308560413737,1.4132016891491894,5G,B2
2025-07-02 06:00:00,CELL-001,32.63915822695786,-97.08612773982497,-93.3140487935898,-11.868098559461782,8.959388748213623,100.27996261364669,39.106352430557884,11.398408388084098,1.7856123887720379,4G,B2
2025-07-02 07:00:00,CELL-001,32.77549440270541,-96.95298579123923,-99.15745757156392,-11.889102571795338,14.383773249761628,142.06948041860298,37.89872042072516,0.8493135522728723,0.5235439165745164,4G,B66
2025-07-02 08:00:00,CELL-001,32.66816070805061,-96.91384853487929,-96.30608721936332,-6.70366944403843,14.12708174494015,152.54038544002555,58.05478807154329,8.084015366531036,2.045562377035971,4G,B66
2025-07-02 09:00:00,CELL-001,32.602167530296065,-96.91892360471614,-96.86160053956074,-10.813121386865628,6.93452658545811,196.49270559359883,55.65227082546918,0.8318195994591404,1.1425811905680738,4G,B66
2025-07-02 10:00:00,CELL-001,32.73450369121541,-96.94952509411246,-91.25528109768707,-8.11496347220716,9.938766135765427,84.10982514056674,45.75804558193726,5.291353153951553,2.280095786734201,4G,B2
2025-07-02 11:00:00,CELL-001,32.623413403285525,-97.07140166358943,-95.88234428901283,-8.158475975573726,16.78940394049994,102.6678637238976,47.03822727527467,10.23643681045811,2.1980332731443837,4G,n41
2025-07-02 12:00:00,CELL-001,32.616967542817044,-96.90267208429977,-103.68850604898394,-14.222391323129665,6.40777889373782,111.4621139315261,48.10907565598005,13.901424867798209,2.1861276985616156,4G,n77
2025-07-02 13:00:00,CELL-001,32.69852502085818,-97.09772927104652,-95.95963117978056,-12.04702780336046,9.759022572320935,170.8455290392366,52.708631014640396,9.97074593520162,1.5710984049053949,4G,B66
2025-07-02 14:00:00,CELL-001,32.657142417256374,-96.9262801743621,-93.6554451091375,-9.962222797654615,10.48838049274416,89.07960864578135,45.245101742589426,9.9919931649818,2.6609148862360334,4G,n41
2025-07-02 15:00:00,CELL-001,32.72551161601682,-96.98313713761539,-89.24437504348876,-10.33279580688853,14.881545632405514,61.886021637105564,52.840064109141686,7.369104166983586,0.4159536355856541,5G,B66
2025-07-02 16:00:00,CELL-001,32.71673122237018,-97.084453072607,-92.94946414533705,-4.371487482352341,14.752119190930252,96.92385377350388,36.01585328651642,9.967676686026023,0.4438134343834863,5G,n77
2025-07-02 17:00:00,CELL-001,32.773212777900085,-97.09095626597876,-84.01124740487387,-10.220833347375718,8.588894055063946,131.81910097692733,34.026541314333414,9.363688794235815,1.4308691945347092,4G,n41
2025-07-02 18:00:00,CELL-001,32.76766574094223,-97.00626136804101,-104.5665659527662,-11.798125068861319,10.026218498590916,121.87922375058969,40.49934528520756,10.491399729389995,0.6459036564939244,4G,n41
2025-07-02 19:00:00,CELL-001,32.721234926890176,-97.0542714388993,-95.85427691012777,-6.818659557668596,17.706854984590912,86.88427684337148,41.96135564569073,8.96933474433245,3.1379191369041903,5G,B2
2025-07-02 20:00:00,CELL-001,32.7040327002224,-96.9295636999363,-82.63551245070808,-4.733977472670387,8.755179257604633,158.86283803817423,51.45375949585147,13.474526230129396,0.7280612315359164,5G,B66
2025-07-02 21:00:00,CELL-001,32.60290893313358,-97.02988248823868,-90.88369124000937,-15.192619311296703,17.221693959909054,155.4425424098461,43.62922178958147,8.80053767669369,0.0,5G,B2
2025-07-02 22:00:00,CELL-001,32.67930855646426,-96.97558265995443,-105.22029463613093,-10.166643096689857,11.920327244696537,118.69221007623628,24.325578999601234,7.643519841948846,0.45642439959611747,4G,B2
2025-07-02 23:00:00,CELL-001,32.625775944382134,-97.07439083220845,-90.98196470701977,-13.303755714541335,12.438366374616468,149.89472126447205,42.093076919689565,16.22037043448589,1.2445119939730733,5G,n41
2025-07-03 00:00:00,CELL-001,32.63845780376174,-97.0918262767467,-98.18154571023464,-12.378618496787032,9.46484820022721,78.59030710322503,39.46350694652818,3.208488429644606,3.0717801063331116,4G,n77
2025-07-03 01:00:00,CELL-001,32.75988207978181,-96.97441992210182,-94.78841868816963,-7.4459372061984705,6.89818138732224,90.54351310969415,50.79504401549854,5.810880654649915,0.5175567847011006,5G,n77
